qa_id,comparison,question,category,answer_type,is_answerable,recall@10_delta,hit@10_delta,mrr@10_delta,ndcg@10_delta,precision@10_delta,exact_match_delta,token_f1_delta,rouge_l_delta,total_latency_sec_delta
vlrag-f2d9d6a132,DenseGraph_minus_DenseOnly,Có cần chuẩn bị ngân sách từ nguồn nào để thực hiện chương trình xúc tiến thương mại thị trường trong nước năm 2009 không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4194144550006058
vlrag-f2d9d6a132,HybridGraph_minus_HybridOnly,Có cần chuẩn bị ngân sách từ nguồn nào để thực hiện chương trình xúc tiến thương mại thị trường trong nước năm 2009 không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16412821095703567,-0.028642873380313683,-0.056430147997158286
vlrag-f2d9d6a132,HybridOnly_minus_DenseOnly,Có cần chuẩn bị ngân sách từ nguồn nào để thực hiện chương trình xúc tiến thương mại thị trường trong nước năm 2009 không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.10727157091371631,0.09497562009751959,24.872196296418394
vlrag-f2d9d6a132,HybridGraph_minus_DenseGraph,Có cần chuẩn bị ngân sách từ nguồn nào để thực hiện chương trình xúc tiến thương mại thị trường trong nước năm 2009 không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05685664004331936,0.0663327467172059,26.235180603421842
vlrag-f2e9a6882e,DenseGraph_minus_DenseOnly,Doanh nghiệp của tôi muốn biết văn bản nào quy định cụ thể việc thành lập xã Đak Năng để tôi nộp hồ sơ xin phép đầu tư tại địa bàn này?,citation,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4538734080006188
vlrag-f2e9a6882e,HybridGraph_minus_HybridOnly,Doanh nghiệp của tôi muốn biết văn bản nào quy định cụ thể việc thành lập xã Đak Năng để tôi nộp hồ sơ xin phép đầu tư tại địa bàn này?,citation,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1544431500005885
vlrag-f2e9a6882e,HybridOnly_minus_DenseOnly,Doanh nghiệp của tôi muốn biết văn bản nào quy định cụ thể việc thành lập xã Đak Năng để tôi nộp hồ sơ xin phép đầu tư tại địa bàn này?,citation,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.00209241741931
vlrag-f2e9a6882e,HybridGraph_minus_DenseGraph,Doanh nghiệp của tôi muốn biết văn bản nào quy định cụ thể việc thành lập xã Đak Năng để tôi nộp hồ sơ xin phép đầu tư tại địa bàn này?,citation,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.70266215941928
vlrag-f34fa99201,DenseGraph_minus_DenseOnly,"Trong trường hợp cơ quan tôi đang thực hiện xử lý thông tin tại Đắk Lắk, tôi muốn biết hiện nay việc bảo vệ bí mật nhà nước trên địa bàn tỉnh đang được áp dụng theo quy định nào?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0819902471278619,-0.09868584180510781,-2.1859768760000406
vlrag-f34fa99201,HybridGraph_minus_HybridOnly,"Trong trường hợp cơ quan tôi đang thực hiện xử lý thông tin tại Đắk Lắk, tôi muốn biết hiện nay việc bảo vệ bí mật nhà nước trên địa bàn tỉnh đang được áp dụng theo quy định nào?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.10459777762991551,0.10898928737773639,-0.9157281159968989
vlrag-f34fa99201,HybridOnly_minus_DenseOnly,"Trong trường hợp cơ quan tôi đang thực hiện xử lý thông tin tại Đắk Lắk, tôi muốn biết hiện nay việc bảo vệ bí mật nhà nước trên địa bàn tỉnh đang được áp dụng theo quy định nào?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.15948127198730783,-0.1612747464992757,25.293563590420664
vlrag-f34fa99201,HybridGraph_minus_DenseGraph,"Trong trường hợp cơ quan tôi đang thực hiện xử lý thông tin tại Đắk Lắk, tôi muốn biết hiện nay việc bảo vệ bí mật nhà nước trên địa bàn tỉnh đang được áp dụng theo quy định nào?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.02710675277046959,0.0464003826835685,26.563812350423806
vlrag-f3505f3840,DenseGraph_minus_DenseOnly,Doanh nghiệp của tôi muốn tìm hiểu về quy trình tiếp công dân tại tỉnh Hậu Giang thì có văn bản nào hướng dẫn cụ thể không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.003151260504201614,0.003151260504201614,-0.2428270780001185
vlrag-f3505f3840,HybridGraph_minus_HybridOnly,Doanh nghiệp của tôi muốn tìm hiểu về quy trình tiếp công dân tại tỉnh Hậu Giang thì có văn bản nào hướng dẫn cụ thể không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.010195412064570919,-0.04587935429056922,-0.617353407000337
vlrag-f3505f3840,HybridOnly_minus_DenseOnly,Doanh nghiệp của tôi muốn tìm hiểu về quy trình tiếp công dân tại tỉnh Hậu Giang thì có văn bản nào hướng dẫn cụ thể không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.027501909854851014,0.027501909854851014,27.224558123420085
vlrag-f3505f3840,HybridGraph_minus_DenseGraph,Doanh nghiệp của tôi muốn tìm hiểu về quy trình tiếp công dân tại tỉnh Hậu Giang thì có văn bản nào hướng dẫn cụ thể không?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03454606141522032,-0.021528704939919818,26.850031794419866
vlrag-f450f13b2f,DenseGraph_minus_DenseOnly,"Nếu ngân hàng của tôi tham gia vào hệ thống thanh toán điện tử liên ngân hàng, tôi muốn biết mình có quyền gì khi bị thiếu hụt vốn và liệu có phải thực hiện nghĩa vụ nào để tất toán khoản thiếu hụt đó vào cuối ngày không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.03140866102538578,-0.024340467894474888,-1.5384727549999297
vlrag-f450f13b2f,HybridGraph_minus_HybridOnly,"Nếu ngân hàng của tôi tham gia vào hệ thống thanh toán điện tử liên ngân hàng, tôi muốn biết mình có quyền gì khi bị thiếu hụt vốn và liệu có phải thực hiện nghĩa vụ nào để tất toán khoản thiếu hụt đó vào cuối ngày không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.024713958810068715,-0.006750572082379891,-0.5710111550015391
vlrag-f450f13b2f,HybridOnly_minus_DenseOnly,"Nếu ngân hàng của tôi tham gia vào hệ thống thanh toán điện tử liên ngân hàng, tôi muốn biết mình có quyền gì khi bị thiếu hụt vốn và liệu có phải thực hiện nghĩa vụ nào để tất toán khoản thiếu hụt đó vào cuối ngày không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03722721437740692,-0.010269576379974305,23.775788163425375
vlrag-f450f13b2f,HybridGraph_minus_DenseGraph,"Nếu ngân hàng của tôi tham gia vào hệ thống thanh toán điện tử liên ngân hàng, tôi muốn biết mình có quyền gì khi bị thiếu hụt vốn và liệu có phải thực hiện nghĩa vụ nào để tất toán khoản thiếu hụt đó vào cuối ngày không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.043921916592723986,0.007320319432120692,24.743249763423766
vlrag-f5e24c138d,DenseGraph_minus_DenseOnly,Sắp tới tôi muốn biết mức quà mừng thọ cho người cao tuổi 70 tuổi ở Hậu Giang có thay đổi gì so với trước đây không?,legal_validity,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.08118393234672311,-0.07610993657505277,0.3155711999988853
vlrag-f5e24c138d,HybridGraph_minus_HybridOnly,Sắp tới tôi muốn biết mức quà mừng thọ cho người cao tuổi 70 tuổi ở Hậu Giang có thay đổi gì so với trước đây không?,legal_validity,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.029024943310657525,0.027210884353741527,-1.2689552730007563
vlrag-f5e24c138d,HybridOnly_minus_DenseOnly,Sắp tới tôi muốn biết mức quà mừng thọ cho người cao tuổi 70 tuổi ở Hậu Giang có thay đổi gì so với trước đây không?,legal_validity,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.045562411010916015,-0.04271476032273369,27.58613669042251
vlrag-f5e24c138d,HybridGraph_minus_DenseGraph,Sắp tới tôi muốn biết mức quà mừng thọ cho người cao tuổi 70 tuổi ở Hậu Giang có thay đổi gì so với trước đây không?,legal_validity,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.06464646464646462,0.06060606060606061,26.00161021742287
vlrag-f6a3bc5121,DenseGraph_minus_DenseOnly,Làm sao để biết được những cơ quan nào tại địa phương sẽ chịu trách nhiệm chính trong việc xử lý hồ sơ nuôi con nuôi có yếu tố nước ngoài để tôi liên hệ làm việc?,single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01193366287402381,0.009827722366843206,-0.5623340489996727
vlrag-f6a3bc5121,HybridGraph_minus_HybridOnly,Làm sao để biết được những cơ quan nào tại địa phương sẽ chịu trách nhiệm chính trong việc xử lý hồ sơ nuôi con nuôi có yếu tố nước ngoài để tôi liên hệ làm việc?,single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.013782827342149293,-0.013161979263674212,-0.3035990710013685
vlrag-f6a3bc5121,HybridOnly_minus_DenseOnly,Làm sao để biết được những cơ quan nào tại địa phương sẽ chịu trách nhiệm chính trong việc xử lý hồ sơ nuôi con nuôi có yếu tố nước ngoài để tôi liên hệ làm việc?,single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0763155559499512,-0.06750081344100328,25.7641585414205
vlrag-f6a3bc5121,HybridGraph_minus_DenseGraph,Làm sao để biết được những cơ quan nào tại địa phương sẽ chịu trách nhiệm chính trong việc xử lý hồ sơ nuôi con nuôi có yếu tố nước ngoài để tôi liên hệ làm việc?,single_hop,extractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.1020320461661243,-0.0904905150715207,26.022893519418805
vlrag-f7744ab2c6,DenseGraph_minus_DenseOnly,"Nếu cơ quan của tôi muốn sử dụng kinh phí từ Quỹ Phòng, chống tội phạm tỉnh Long An thì cần phải lập dự toán như thế nào?",single_hop,abstractive,True,-1.0,-1.0,-0.1,-0.2890648263178879,-0.1,0.0,-0.49235277955856765,-0.4588332264859419,-2.9375148629997057
vlrag-f7744ab2c6,HybridGraph_minus_HybridOnly,"Nếu cơ quan của tôi muốn sử dụng kinh phí từ Quỹ Phòng, chống tội phạm tỉnh Long An thì cần phải lập dự toán như thế nào?",single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03872818551279,0.03693521396127181,0.2953398790013999
vlrag-f7744ab2c6,HybridOnly_minus_DenseOnly,"Nếu cơ quan của tôi muốn sử dụng kinh phí từ Quỹ Phòng, chống tội phạm tỉnh Long An thì cần phải lập dự toán như thế nào?",single_hop,abstractive,True,0.0,0.0,0.1,0.0977879809166537,0.0,0.0,-0.03577796267680977,-0.03417330322120521,24.308076238421965
vlrag-f7744ab2c6,HybridGraph_minus_DenseGraph,"Nếu cơ quan của tôi muốn sử dụng kinh phí từ Quỹ Phòng, chống tội phạm tỉnh Long An thì cần phải lập dự toán như thế nào?",single_hop,abstractive,True,1.0,1.0,0.2,0.3868528072345416,0.1,0.0,0.4953030023945479,0.4615951372260085,27.54093098042307
vlrag-f7798a271f,DenseGraph_minus_DenseOnly,Có được hưởng mức trợ cấp bằng nhau khi đối tượng là trẻ em mồ côi 10 tuổi và trẻ em dưới 18 tháng tuổi cùng đang ở tại Trung tâm Bảo trợ trẻ em Vũng Tàu không?,cross_document,boolean,True,-0.5,-1.0,-0.1,-0.1772392867840477,-0.1,0.0,-0.0095663265306122,-0.0095663265306122,-0.3927131370001007
vlrag-f7798a271f,HybridGraph_minus_HybridOnly,Có được hưởng mức trợ cấp bằng nhau khi đối tượng là trẻ em mồ côi 10 tuổi và trẻ em dưới 18 tháng tuổi cùng đang ở tại Trung tâm Bảo trợ trẻ em Vũng Tàu không?,cross_document,boolean,True,0.5,0.0,-0.08333333333333331,0.1759019630080258,0.1,0.0,0.0119202831067238,0.0119202831067238,-1.3210093160014331
vlrag-f7798a271f,HybridOnly_minus_DenseOnly,Có được hưởng mức trợ cấp bằng nhau khi đối tượng là trẻ em mồ côi 10 tuổi và trẻ em dưới 18 tháng tuổi cùng đang ở tại Trung tâm Bảo trợ trẻ em Vũng Tàu không?,cross_document,boolean,True,0.0,0.0,0.2333333333333333,0.12933430959868147,0.0,0.0,-0.0188383045525903,-0.0188383045525903,27.41947714542465
vlrag-f7798a271f,HybridGraph_minus_DenseGraph,Có được hưởng mức trợ cấp bằng nhau khi đối tượng là trẻ em mồ côi 10 tuổi và trẻ em dưới 18 tháng tuổi cùng đang ở tại Trung tâm Bảo trợ trẻ em Vũng Tàu không?,cross_document,boolean,True,1.0,1.0,0.25,0.482475559390755,0.2,0.0,0.0026483050847457,0.0026483050847457,26.491180966423318
vlrag-f791a2451c,DenseGraph_minus_DenseOnly,Có cần phải thực hiện thủ tục theo Quyết định 06/2008/QĐ-UBND của tỉnh Hậu Giang nữa không hay đã có quy định thay thế?,legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2700158559996453
vlrag-f791a2451c,HybridGraph_minus_HybridOnly,Có cần phải thực hiện thủ tục theo Quyết định 06/2008/QĐ-UBND của tỉnh Hậu Giang nữa không hay đã có quy định thay thế?,legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4907169219986827
vlrag-f791a2451c,HybridOnly_minus_DenseOnly,Có cần phải thực hiện thủ tục theo Quyết định 06/2008/QĐ-UBND của tỉnh Hậu Giang nữa không hay đã có quy định thay thế?,legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12155833042215
vlrag-f791a2451c,HybridGraph_minus_DenseGraph,Có cần phải thực hiện thủ tục theo Quyết định 06/2008/QĐ-UBND của tỉnh Hậu Giang nữa không hay đã có quy định thay thế?,legal_validity,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.360825552423822
vlrag-f7c387bbce,DenseGraph_minus_DenseOnly,"Sắp tới tôi muốn thành lập một cơ sở giáo dục ngoài công lập tại Cà Mau, tôi cần trích dẫn văn bản nào của tỉnh để đảm bảo quyền lợi được hưởng chính sách khuyến khích xã hội hóa?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.09708063021316032,-0.043790546802595004,4.759627490999719
vlrag-f7c387bbce,HybridGraph_minus_HybridOnly,"Sắp tới tôi muốn thành lập một cơ sở giáo dục ngoài công lập tại Cà Mau, tôi cần trích dẫn văn bản nào của tỉnh để đảm bảo quyền lợi được hưởng chính sách khuyến khích xã hội hóa?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.2417582417582418,-0.1978021978021977,-1.6277684200013027
vlrag-f7c387bbce,HybridOnly_minus_DenseOnly,"Sắp tới tôi muốn thành lập một cơ sở giáo dục ngoài công lập tại Cà Mau, tôi cần trích dẫn văn bản nào của tỉnh để đảm bảo quyền lợi được hưởng chính sách khuyến khích xã hội hóa?",citation,abstractive,True,-1.0,-1.0,-0.2,-0.3868528072345416,-0.1,0.0,-0.14378392691645703,-0.019065272077320394,27.87938072742526
vlrag-f7c387bbce,HybridGraph_minus_DenseGraph,"Sắp tới tôi muốn thành lập một cơ sở giáo dục ngoài công lập tại Cà Mau, tôi cần trích dẫn văn bản nào của tỉnh để đảm bảo quyền lợi được hưởng chính sách khuyến khích xã hội hóa?",citation,abstractive,True,-1.0,-1.0,-0.2,-0.3868528072345416,-0.1,0.0,-0.2884615384615385,-0.1730769230769231,21.49198481642424
vlrag-f7d4ac3d1f,DenseGraph_minus_DenseOnly,Có được hỗ trợ kinh phí để xây dựng nhà xưởng và hệ thống xử lý chất thải khi tôi tham gia dự án trồng dược liệu quý không?,single_hop,boolean,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0227272727272727,-0.5735757649999869
vlrag-f7d4ac3d1f,HybridGraph_minus_HybridOnly,Có được hỗ trợ kinh phí để xây dựng nhà xưởng và hệ thống xử lý chất thải khi tôi tham gia dự án trồng dược liệu quý không?,single_hop,boolean,True,0.5,0.0,0.0,0.2184074368181641,0.1,0.0,-0.0227272727272727,-0.0227272727272727,-0.6253444849971821
vlrag-f7d4ac3d1f,HybridOnly_minus_DenseOnly,Có được hỗ trợ kinh phí để xây dựng nhà xưởng và hệ thống xử lý chất thải khi tôi tham gia dự án trồng dược liệu quý không?,single_hop,boolean,True,0.5,1.0,0.2,0.2371977127692962,0.1,0.0,0.0227272727272727,0.0227272727272727,23.129288566423558
vlrag-f7d4ac3d1f,HybridGraph_minus_DenseGraph,Có được hỗ trợ kinh phí để xây dựng nhà xưởng và hệ thống xử lý chất thải khi tôi tham gia dự án trồng dược liệu quý không?,single_hop,boolean,True,1.0,1.0,0.2,0.4556051495874603,0.2,0.0,-0.0227272727272727,-0.0227272727272727,23.077519846426362
vlrag-f80158b10d,DenseGraph_minus_DenseOnly,"Gia đình tôi mới mua một chiếc tàu nhỏ để chạy dịch vụ, ngoài việc đưa tàu đi đăng kiểm theo quy định, tôi còn phải chú ý gì nữa để biết tàu của mình có thuộc diện bắt buộc phải đăng kiểm hay không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.057142857142857106,0.02857142857142861,-0.2843368579997332
vlrag-f80158b10d,HybridGraph_minus_HybridOnly,"Gia đình tôi mới mua một chiếc tàu nhỏ để chạy dịch vụ, ngoài việc đưa tàu đi đăng kiểm theo quy định, tôi còn phải chú ý gì nữa để biết tàu của mình có thuộc diện bắt buộc phải đăng kiểm hay không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.0431034482758621,-0.04741379310344829,-0.018479773001672584
vlrag-f80158b10d,HybridOnly_minus_DenseOnly,"Gia đình tôi mới mua một chiếc tàu nhỏ để chạy dịch vụ, ngoài việc đưa tàu đi đăng kiểm theo quy định, tôi còn phải chú ý gì nữa để biết tàu của mình có thuộc diện bắt buộc phải đăng kiểm hay không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0785714285714286,0.07976190476190478,25.54922127341951
vlrag-f80158b10d,HybridGraph_minus_DenseGraph,"Gia đình tôi mới mua một chiếc tàu nhỏ để chạy dịch vụ, ngoài việc đưa tàu đi đăng kiểm theo quy định, tôi còn phải chú ý gì nữa để biết tàu của mình có thuộc diện bắt buộc phải đăng kiểm hay không?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.02167487684729061,0.003776683087027888,25.81507835841757
vlrag-f875f5877f,DenseGraph_minus_DenseOnly,"Trong trường hợp tôi muốn tìm hiểu về các đề án bảo vệ trẻ em có hoàn cảnh đặc biệt mà tỉnh đang áp dụng để kiến nghị, tôi nên dựa vào văn bản nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.005102040816326592,0.004676870748299311,-1.9094441269999152
vlrag-f875f5877f,HybridGraph_minus_HybridOnly,"Trong trường hợp tôi muốn tìm hiểu về các đề án bảo vệ trẻ em có hoàn cảnh đặc biệt mà tỉnh đang áp dụng để kiến nghị, tôi nên dựa vào văn bản nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.007548526240115039,0.007009345794392607,1.358117436000608
vlrag-f875f5877f,HybridOnly_minus_DenseOnly,"Trong trường hợp tôi muốn tìm hiểu về các đề án bảo vệ trẻ em có hoàn cảnh đặc biệt mà tỉnh đang áp dụng để kiến nghị, tôi nên dựa vào văn bản nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01678428380698077,0.0185008582872401,25.957367938426334
vlrag-f875f5877f,HybridGraph_minus_DenseGraph,"Trong trường hợp tôi muốn tìm hiểu về các đề án bảo vệ trẻ em có hoàn cảnh đặc biệt mà tỉnh đang áp dụng để kiến nghị, tôi nên dựa vào văn bản nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769218,0.020833333333333398,29.224929501426857
vlrag-f8a2a0c7f1,DenseGraph_minus_DenseOnly,"Sắp tới tôi muốn biết về các quyền lợi đơn giản hóa thủ tục hành chính của doanh nghiệp theo giai đoạn 2007 - 2010, tôi có thể tìm thông tin này ở đâu?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0361117688846792,-0.0361117688846792,2.662758507000035
vlrag-f8a2a0c7f1,HybridGraph_minus_HybridOnly,"Sắp tới tôi muốn biết về các quyền lợi đơn giản hóa thủ tục hành chính của doanh nghiệp theo giai đoạn 2007 - 2010, tôi có thể tìm thông tin này ở đâu?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.02627257799671591,-0.02627257799671591,0.19778505999965645
vlrag-f8a2a0c7f1,HybridOnly_minus_DenseOnly,"Sắp tới tôi muốn biết về các quyền lợi đơn giản hóa thủ tục hành chính của doanh nghiệp theo giai đoạn 2007 - 2010, tôi có thể tìm thông tin này ở đâu?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018492834026814925,-0.0018492834026814925,25.39199721542281
vlrag-f8a2a0c7f1,HybridGraph_minus_DenseGraph,"Sắp tới tôi muốn biết về các quyền lợi đơn giản hóa thủ tục hành chính của doanh nghiệp theo giai đoạn 2007 - 2010, tôi có thể tìm thông tin này ở đâu?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.007989907485281798,0.007989907485281798,22.92702376842243
vlrag-f8c718e774,DenseGraph_minus_DenseOnly,Làm sao để tôi biết được những địa điểm nào đã được cơ quan chức năng công nhận là nơi sản xuất thực phẩm an toàn để tôi yên tâm lựa chọn mua thực phẩm?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.015762925598991215,0.03368011769651111,-2.762622466000723
vlrag-f8c718e774,HybridGraph_minus_HybridOnly,Làm sao để tôi biết được những địa điểm nào đã được cơ quan chức năng công nhận là nơi sản xuất thực phẩm an toàn để tôi yên tâm lựa chọn mua thực phẩm?,single_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.011168164313222012,0.01835686777920409,-0.4744930790002364
vlrag-f8c718e774,HybridOnly_minus_DenseOnly,Làm sao để tôi biết được những địa điểm nào đã được cơ quan chức năng công nhận là nơi sản xuất thực phẩm an toàn để tôi yên tâm lựa chọn mua thực phẩm?,single_hop,abstractive,True,1.0,1.0,0.3333333333333333,0.5,0.1,0.0,0.0319838056680163,0.029251012145749003,20.2072941384219
vlrag-f8c718e774,HybridGraph_minus_DenseGraph,Làm sao để tôi biết được những địa điểm nào đã được cơ quan chức năng công nhận là nơi sản xuất thực phẩm an toàn để tôi yên tâm lựa chọn mua thực phẩm?,single_hop,abstractive,True,1.0,1.0,0.3333333333333333,0.5,0.1,0.0,0.027389044382247096,0.013927762228441984,22.49542352542239
vlrag-f8c9099ac9,DenseGraph_minus_DenseOnly,"Có cần phải đóng lệ phí bao nhiêu để áp dụng chế độ kế toán hợp tác xã tiểu công nghiệp, thủ công nghiệp từ ngày 01 tháng 01 năm 1969 không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4895161859994919
vlrag-f8c9099ac9,HybridGraph_minus_HybridOnly,"Có cần phải đóng lệ phí bao nhiêu để áp dụng chế độ kế toán hợp tác xã tiểu công nghiệp, thủ công nghiệp từ ngày 01 tháng 01 năm 1969 không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5175284559991269
vlrag-f8c9099ac9,HybridOnly_minus_DenseOnly,"Có cần phải đóng lệ phí bao nhiêu để áp dụng chế độ kế toán hợp tác xã tiểu công nghiệp, thủ công nghiệp từ ngày 01 tháng 01 năm 1969 không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.854882625418387
vlrag-f8c9099ac9,HybridGraph_minus_DenseGraph,"Có cần phải đóng lệ phí bao nhiêu để áp dụng chế độ kế toán hợp tác xã tiểu công nghiệp, thủ công nghiệp từ ngày 01 tháng 01 năm 1969 không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84783798341977
vlrag-f91b7b0e1f,DenseGraph_minus_DenseOnly,"Sắp tới tôi cần hướng dẫn cơ quan tiếp khách về thủ tục báo cáo khi có khách nước ngoài đến đột xuất, tôi nên căn cứ vào quy định nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0305741983594333,0.025478498632861002,0.1356174219999957
vlrag-f91b7b0e1f,HybridGraph_minus_HybridOnly,"Sắp tới tôi cần hướng dẫn cơ quan tiếp khách về thủ tục báo cáo khi có khách nước ngoài đến đột xuất, tôi nên căn cứ vào quy định nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0015864621893178082,0.0013220518244315,0.13578392599446687
vlrag-f91b7b0e1f,HybridOnly_minus_DenseOnly,"Sắp tới tôi cần hướng dẫn cơ quan tiếp khách về thủ tục báo cáo khi có khách nước ngoài đến đột xuất, tôi nên căn cứ vào quy định nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.01623728079670929,0.013531067330590993,26.271216644426836
vlrag-f91b7b0e1f,HybridGraph_minus_DenseGraph,"Sắp tới tôi cần hướng dẫn cơ quan tiếp khách về thủ tục báo cáo khi có khách nước ngoài đến đột xuất, tôi nên căn cứ vào quy định nào?",citation,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,-0.012750455373406203,-0.010625379477838509,26.271383148421307
vlrag-f9e2c4890f,DenseGraph_minus_DenseOnly,"Tôi là chủ hộ gia đình đang muốn thực hiện thủ tục đất đai, không biết bảng giá các loại đất năm 2011 đã được thông qua chưa và ai là đơn vị chịu trách nhiệm tổ chức thực hiện?",multi_hop,abstractive,True,-0.3333333333333333,0.0,0.0,-0.15642624200758548,-0.1,0.0,0.015342465753424461,0.013881278538812825,-0.7838892939998914
vlrag-f9e2c4890f,HybridGraph_minus_HybridOnly,"Tôi là chủ hộ gia đình đang muốn thực hiện thủ tục đất đai, không biết bảng giá các loại đất năm 2011 đã được thông qua chưa và ai là đơn vị chịu trách nhiệm tổ chức thực hiện?",multi_hop,abstractive,True,0.0,0.0,0.0,0.0,0.0,0.0,0.007774898185856971,0.007034431691965937,0.06147655099994154
vlrag-f9e2c4890f,HybridOnly_minus_DenseOnly,"Tôi là chủ hộ gia đình đang muốn thực hiện thủ tục đất đai, không biết bảng giá các loại đất năm 2011 đã được thông qua chưa và ai là đơn vị chịu trách nhiệm tổ chức thực hiện?",multi_hop,abstractive,True,-0.3333333333333333,0.0,-0.16666666666666669,-0.2178687899620725,-0.1,0.0,0.00756756756756749,0.006846846846846888,26.80865138142116
vlrag-f9e2c4890f,HybridGraph_minus_DenseGraph,"Tôi là chủ hộ gia đình đang muốn thực hiện thủ tục đất đai, không biết bảng giá các loại đất năm 2011 đã được thông qua chưa và ai là đơn vị chịu trách nhiệm tổ chức thực hiện?",multi_hop,abstractive,True,0.0,0.0,-0.16666666666666669,-0.06144254795448703,0.0,0.0,0.0,0.0,27.654017226420994
vlrag-fa41c69348,DenseGraph_minus_DenseOnly,"Có cần phải nộp lệ phí hay phí gì khi đăng ký đề tài, dự án cấp bộ trong lĩnh vực thủy sản giai đoạn 2008-2010 không?",single_hop,unanswerable,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9666154420001476
