model,qa_id,category,difficulty,answer_type,base_context_recall,cot_context_recall,base_exact_match,cot_exact_match,delta_exact_match,base_token_f1,cot_token_f1,delta_token_f1,base_rouge_l,cot_rouge_l,delta_rouge_l
qwen3-8b,vlrag-1744d778b4,single_hop,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.3216783216783217,-0.03126285479226648,0.31932773109243695,0.26573426573426573,-0.05359346535817122
qwen3-8b,vlrag-18eb58e061,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.18471337579617836,0.1397590361445783,-0.04495433965160006,0.1337579617834395,0.11084337349397591,-0.022914588289463578
qwen3-8b,vlrag-19aca15ec5,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.15384615384615385,0.14705882352941177,-0.006787330316742085,0.0923076923076923,0.08823529411764705,-0.004072398190045248
qwen3-8b,vlrag-1a404bc765,citation,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.16,0.13157894736842105,-0.028421052631578958,0.09142857142857143,0.10526315789473685,0.013834586466165422
qwen3-8b,vlrag-1a9ac107d9,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.4,0.1923076923076923,-0.20769230769230773,0.3636363636363636,0.17692307692307693,-0.18671328671328666
qwen3-8b,vlrag-1ab2c94d5e,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.042553191489361694,0.04166666666666667,-0.0008865248226950229,0.042553191489361694,0.04166666666666667,-0.0008865248226950229
qwen3-8b,vlrag-1cd778e04c,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.044444444444444446,0.0392156862745098,-0.005228758169934643,0.044444444444444446,0.0392156862745098,-0.005228758169934643
qwen3-8b,vlrag-1cf85aa067,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.08771929824561404,0.04975124378109453,-0.037968054464519514,0.07017543859649124,0.04975124378109453,-0.020424194815396708
qwen3-8b,vlrag-1ee02f6238,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.47787610619469023,0.4251968503937008,-0.05267925580098942,0.38938053097345127,0.3464566929133859,-0.04292383806006539
qwen3-8b,vlrag-1ee499dc19,citation,medium,extractive,0.0,0.0,0.0,0.0,0.0,0.2380952380952381,0.38297872340425526,0.14488348530901715,0.1904761904761905,0.3319148936170213,0.14143870314083082
qwen3-8b,vlrag-20e27c6df0,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.21666666666666665,0.21666666666666665,0.0,0.21666666666666665,0.21666666666666665,0.0
qwen3-8b,vlrag-2207557158,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.3888888888888889,0.3888888888888889,0.0,0.3888888888888889,0.3888888888888889,0.0
qwen3-8b,vlrag-221cb15408,single_hop,easy,boolean,0.0,0.0,1.0,0.0,-1.0,0.011695906432748537,0.012121212121212121,0.00042530568846358384,0.011695906432748537,0.012121212121212121,0.00042530568846358384
qwen3-8b,vlrag-22c5303380,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.11347517730496454,0.16033755274261605,0.04686237543765151,0.09929078014184398,0.1350210970464135,0.035730316904569515
qwen3-8b,vlrag-22e2153335,legal_validity,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.37209302325581395,0.1414141414141414,-0.23067888184167254,0.3255813953488372,0.1212121212121212,-0.20436927413671596
qwen3-8b,vlrag-23b94f2021,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.030303030303030307,0.030303030303030307,0.0,0.030303030303030307,0.030303030303030307,0.0
qwen3-8b,vlrag-242b2448d9,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.12048192771084336,0.057471264367816084,-0.06301066334302727,0.12048192771084336,0.057471264367816084,-0.06301066334302727
qwen3-8b,vlrag-247851e4d3,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.11594202898550726,0.12844036697247707,0.01249833798696981,0.11594202898550726,0.11009174311926605,-0.005850285866241214
qwen3-8b,vlrag-2489431fbb,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0
qwen3-8b,vlrag-2507cdae37,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,0.0,0.1764705882352941,0.1764705882352941,0.0
qwen3-8b,vlrag-251ae43238,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.5090909090909091,0.5333333333333333,0.024242424242424176,0.5090909090909091,0.5333333333333333,0.024242424242424176
qwen3-8b,vlrag-26cf0a6dc9,single_hop,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.02531645569620253,0.024999999999999998,-0.00031645569620253333,0.02531645569620253,0.024999999999999998,-0.00031645569620253333
qwen3-8b,vlrag-2b5a595a2e,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.27692307692307694,0.15942028985507248,-0.11750278706800446,0.21538461538461537,0.10144927536231885,-0.11393534002229652
qwen3-8b,vlrag-2c4a964f3a,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.4571428571428572,0.023809523809523836,0.3666666666666667,0.3142857142857143,-0.05238095238095242
qwen3-8b,vlrag-2d0a3eb6d9,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.09999999999999999,0.08695652173913043,-0.01304347826086956,0.09999999999999999,0.08695652173913043,-0.01304347826086956
qwen3-8b,vlrag-2d3ddbe901,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02531645569620253,0.02531645569620253,0.0,0.02531645569620253,0.02531645569620253,0.0
qwen3-8b,vlrag-2d48e29519,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.06250000000000001,0.03846153846153846,-0.024038461538461557,0.06250000000000001,0.01923076923076923,-0.04326923076923078
qwen3-8b,vlrag-2d99689d30,legal_validity,medium,boolean,0.0,0.0,1.0,1.0,0.0,0.027027027027027025,0.027027027027027025,0.0,0.027027027027027025,0.027027027027027025,0.0
qwen3-8b,vlrag-2dea3f846e,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.03389830508474576,0.0,0.03389830508474576,0.03389830508474576,0.0
qwen3-8b,vlrag-2e042d65c7,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.05333333333333334,0.05333333333333334,0.0,0.05333333333333334,0.05333333333333334,0.0
qwen3-8b,vlrag-2fc29574e9,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.03278688524590164,0.03278688524590164,0.0,0.03278688524590164,0.03278688524590164,0.0
qwen3-8b,vlrag-2fc2ca8dd5,legal_validity,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2196078431372549,0.2549019607843137,0.03529411764705881,0.14901960784313725,0.14705882352941177,-0.0019607843137254832
qwen3-8b,vlrag-34837c4024,legal_validity,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.32727272727272727,0.26388888888888884,-0.06338383838383843,0.2181818181818182,0.18055555555555555,-0.037626262626262647
qwen3-8b,vlrag-3586e55420,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.13836477987421386,0.12598425196850394,-0.012380527905709926,0.13836477987421386,0.11023622047244094,-0.028128559401772918
qwen3-8b,vlrag-3776f0eb92,single_hop,medium,boolean,1.0,1.0,0.0,0.0,0.0,0.027027027027027025,0.017241379310344827,-0.009785647716682198,0.027027027027027025,0.017241379310344827,-0.009785647716682198
qwen3-8b,vlrag-39529deded,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.07692307692307693,0.05882352941176471,-0.018099547511312215,0.07692307692307693,0.05882352941176471,-0.018099547511312215
qwen3-8b,vlrag-395e4fa2e5,single_hop,medium,extractive,1.0,1.0,0.0,0.0,0.0,0.5301204819277108,0.4893617021276595,-0.04075877980005127,0.48192771084337344,0.44680851063829785,-0.035119200205075585
qwen3-8b,vlrag-39ef775a9f,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.6987951807228916,0.6987951807228916,0.0,0.4578313253012048,0.4578313253012048,0.0
qwen3-8b,vlrag-3c8aedd844,legal_validity,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.03773584905660378,0.024096385542168676,-0.013639463514435103,0.03773584905660378,0.024096385542168676,-0.013639463514435103
qwen3-8b,vlrag-3e8c04ac9e,legal_validity,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3-8b,vlrag-403cfe9c69,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.01923076923076923,0.013245033112582783,-0.005985736118186445,0.01923076923076923,0.013245033112582783,-0.005985736118186445
qwen3-8b,vlrag-41eb00badb,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,0.3050847457627119,0.061182306738321646,0.1951219512195122,0.2711864406779661,0.0760644894584539
qwen3-8b,vlrag-430decb685,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.3235294117647059,0.2894736842105263,-0.03405572755417957,0.3235294117647059,0.2894736842105263,-0.03405572755417957
qwen3-8b,vlrag-4367175a6f,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.034482758620689655,0.037037037037037035,0.0025542784163473803,0.034482758620689655,0.037037037037037035,0.0025542784163473803
qwen3-8b,vlrag-436bb223b0,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.04166666666666667,0.04081632653061225,-0.0008503401360544227,0.04166666666666667,0.04081632653061225,-0.0008503401360544227
qwen3-8b,vlrag-45f4114900,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.11049723756906077,0.11965811965811965,0.00916088208905888,0.06629834254143646,0.1111111111111111,0.044812768569674644
qwen3-8b,vlrag-46259cca4a,multi_hop,medium,boolean,0.5,0.5,1.0,1.0,0.0,0.03636363636363636,0.020833333333333332,-0.01553030303030303,0.03636363636363636,0.020833333333333332,-0.01553030303030303
qwen3-8b,vlrag-47d2ec76d2,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.430379746835443,0.430379746835443,0.0,0.3544303797468354,0.3544303797468354,0.0
qwen3-8b,vlrag-47f0fd280d,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0,0.0449438202247191,0.0449438202247191,0.0
qwen3-8b,vlrag-487fa5b1e1,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.34722222222222227,0.2202643171806167,-0.12695790504160556,0.33333333333333337,0.21145374449339205,-0.12187958883994132
qwen3-8b,vlrag-48b48f3cc4,legal_validity,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.03508771929824561,0.015873015873015872,-0.01921470342522974,0.03508771929824561,0.015873015873015872,-0.01921470342522974
qwen3-8b,vlrag-4a041d41ee,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.1643835616438356,0.1643835616438356,0.0,0.1643835616438356,0.1643835616438356,0.0
qwen3-8b,vlrag-4a990c4e26,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3-8b,vlrag-4b392c0200,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.28,0.2745098039215686,-0.005490196078431431,0.2,0.196078431372549,-0.003921568627451022
qwen3-8b,vlrag-4b65d1820b,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.4177215189873417,0.3438914027149321,-0.0738301162724096,0.2658227848101266,0.22624434389140272,-0.039578440918723895
qwen3-8b,vlrag-4bbe0a2986,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.04878048780487806,0.029411764705882353,-0.019368723098995705,0.04878048780487806,0.029411764705882353,-0.019368723098995705
qwen3-8b,vlrag-4c2202e5d8,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.27184466019417475,0.2260869565217391,-0.045757703672435646,0.21359223300970873,0.2260869565217391,0.012494723512030376
qwen3-8b,vlrag-4c32915bdf,single_hop,medium,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3-8b,vlrag-4ca09b3024,single_hop,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.02469135802469136,0.02469135802469136,0.0,0.02469135802469136,0.02469135802469136
qwen3-8b,vlrag-4d27996130,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.35555555555555557,0.35555555555555557,0.0,0.28148148148148144,0.28148148148148144,0.0
qwen3-8b,vlrag-4dd098a4de,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666669,0.3333333333333333,0.5,0.16666666666666669
qwen3-8b,vlrag-4df54f8510,legal_validity,medium,boolean,1.0,1.0,1.0,1.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0.03636363636363636,0.0
qwen3-8b,vlrag-4edb9c9ed4,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.5225225225225225,0.5225225225225225,0.0,0.5225225225225225,0.5225225225225225,0.0
qwen3-8b,vlrag-4ee85f41f0,cross_document,medium,abstractive,0.5,0.5,0.0,0.0,0.0,0.3838383838383838,0.31666666666666665,-0.06717171717171716,0.29292929292929293,0.24166666666666667,-0.05126262626262626
qwen3-8b,vlrag-500483712d,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.6580645161290323,0.41379310344827586,-0.24427141268075642,0.5419354838709677,0.3655172413793103,-0.17641824249165738
qwen3-8b,vlrag-5014e70c07,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.7307692307692308,0.7368421052631579,0.006072874493927016,0.7307692307692308,0.7368421052631579,0.006072874493927016
qwen3-8b,vlrag-50501fc46a,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.5365853658536586,0.34375,-0.19283536585365857,0.5365853658536586,0.34375,-0.19283536585365857
qwen3-8b,vlrag-5084d77826,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.2822085889570552,0.2465753424657534,-0.035633246491301784,0.2085889570552147,0.18264840182648398,-0.025940555228730733
qwen3-8b,vlrag-50e8199f0c,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.024999999999999998,0.024999999999999998,0.0,0.024999999999999998,0.024999999999999998,0.0
qwen3-8b,vlrag-51657210e8,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.13333333333333333,0.4158415841584158,0.28250825082508246,0.08888888888888888,0.29702970297029707,0.2081408140814082
qwen3-8b,vlrag-516dd29031,multi_hop,medium,abstractive,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.1897810218978102,0.1830065359477124,-0.006774485950097803,0.10218978102189781,0.0915032679738562,-0.010686513048041607
qwen3-8b,vlrag-5199ca57cd,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.4305555555555555,0.3815789473684211,-0.04897660818713445,0.36111111111111105,0.2763157894736842,-0.08479532163742687
qwen3-8b,vlrag-519edd821a,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.5348837209302325,0.36986301369863017,-0.16502070723160234,0.4883720930232558,0.3561643835616438,-0.13220770946161198
qwen3-8b,vlrag-5213eaed2b,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.24242424242424246,0.07329842931937172,-0.16912581310487074,0.24242424242424246,0.06282722513089005,-0.17959701729335242
qwen3-8b,vlrag-556f219a82,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.12820512820512822,-0.05698005698005695,0.18518518518518517,0.12820512820512822,-0.05698005698005695
qwen3-8b,vlrag-56ecd77824,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.13533834586466167,0.13533834586466167,0.0,0.09022556390977443,0.09022556390977443,0.0
qwen3-8b,vlrag-5a28eaf0fb,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.24615384615384617,0.14173228346456693,-0.10442156268927924,0.21538461538461537,0.12598425196850394,-0.08940036341611143
qwen3-8b,vlrag-5a492376bd,multi_hop,medium,boolean,0.5,0.5,1.0,1.0,0.0,0.030303030303030307,0.030303030303030307,0.0,0.030303030303030307,0.030303030303030307,0.0
qwen3-8b,vlrag-5b20bcd0a2,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.6896551724137931,0.6779661016949152,-0.011689070718877925,0.6206896551724138,0.6101694915254238,-0.010520163646990044
qwen3-8b,vlrag-5c4a8dfb1a,citation,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.02380952380952381,0.02380952380952381,0.0,0.02380952380952381,0.02380952380952381,0.0
qwen3-8b,vlrag-5c6a1b61fc,multi_hop,medium,boolean,1.0,1.0,1.0,1.0,0.0,0.016666666666666666,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.0
qwen3-8b,vlrag-5ca3350cae,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.4137931034482759,0.4137931034482759,0.0,0.39655172413793105,0.39655172413793105,0.0
qwen3-8b,vlrag-5cda1ff266,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.32258064516129026,0.3966942148760331,0.07411356971474287,0.16774193548387095,0.19834710743801656,0.03060517195414561
qwen3-8b,vlrag-60b4a6b766,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.2711864406779661,0.1958041958041958,-0.0753822448737703,0.22033898305084748,0.1678321678321678,-0.05250681521867967
qwen3-8b,vlrag-61535eac04,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.07462686567164178,0.19512195121951217,0.12049508554787039,0.044776119402985065,0.19512195121951217,0.1503458318165271
qwen3-8b,vlrag-62073cb3a6,legal_validity,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.8983050847457628,0.8983050847457628,0.0,0.8983050847457628,0.8983050847457628,0.0
qwen3-8b,vlrag-63a7d1a7cf,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0
qwen3-8b,vlrag-643e0fe13b,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.12444444444444444,0.10666666666666667,-0.017777777777777767,0.08888888888888889,0.08,-0.00888888888888889
qwen3-8b,vlrag-6509bb01ad,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.12307692307692307,0.12307692307692307,0.0,0.12307692307692307,0.12307692307692307,0.0
qwen3-8b,vlrag-65515d6803,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.044444444444444446,0.02631578947368421,-0.018128654970760237,0.044444444444444446,0.02631578947368421,-0.018128654970760237
qwen3-8b,vlrag-65539bbc64,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.35526315789473684,0.4577114427860697,0.10244828489133284,0.1973684210526316,0.3383084577114428,0.1409400366588112
qwen3-8b,vlrag-667a015ee4,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.7222222222222223,0.7222222222222223,0.0,0.6666666666666665,0.6666666666666665,0.0
qwen3-8b,vlrag-676ad4aad5,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,0.15492957746478872,-0.040722596448254766,0.17391304347826086,0.11267605633802817,-0.06123698714023269
qwen3-8b,vlrag-6884f64ffe,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.8518518518518519,0.4918032786885246,-0.3600485731633273,0.8148148148148148,0.4262295081967213,-0.3885853066180935
qwen3-8b,vlrag-68c0b49fd7,legal_validity,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,0.16793893129770993,0.05365321701199563,0.09523809523809523,0.13740458015267176,0.04216648491457653
qwen3-8b,vlrag-68ec3438a7,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.3354838709677419,0.3212435233160622,-0.014240347651679697,0.25806451612903225,0.2176165803108808,-0.040447935818151454
qwen3-8b,vlrag-690e673596,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.01886792452830189,0.02857142857142857,0.009703504043126681,0.01886792452830189,0.02857142857142857,0.009703504043126681
qwen3-8b,vlrag-6972ddd02a,single_hop,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.32,0.2814814814814815,-0.03851851851851851,0.20800000000000002,0.26666666666666666,0.058666666666666645
qwen3-8b,vlrag-69965240a8,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.1758241758241758,-0.005994005994005985,0.1818181818181818,0.13186813186813187,-0.049950049950049924
qwen3-8b,vlrag-69dbbcd3df,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.4324324324324324,0.6326530612244898,0.20022062879205743,0.40540540540540543,0.48979591836734687,0.08439051296194144
qwen3-8b,vlrag-6a345299b8,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.27428571428571424,0.2666666666666666,-0.007619047619047636,0.21714285714285714,0.1939393939393939,-0.023203463203463226
qwen3-8b,vlrag-6b504cea3c,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.15942028985507248,0.13043478260869565,-0.02898550724637683,0.15942028985507248,0.13043478260869565,-0.02898550724637683
qwen3-8b,vlrag-6bfe090dff,legal_validity,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.2385321100917431,0.21848739495798317,-0.02004471513375994,0.2385321100917431,0.21848739495798317,-0.02004471513375994
qwen3-8b,vlrag-6ca20a6a4f,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.9523809523809523,0.9523809523809523,0.0,0.9523809523809523,0.9523809523809523,0.0
qwen3-8b,vlrag-6ccf049f50,legal_validity,easy,boolean,0.0,0.0,0.0,0.0,0.0,0.01785714285714286,0.0,-0.01785714285714286,0.01785714285714286,0.0,-0.01785714285714286
qwen3-8b,vlrag-6dfcc4c773,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.43902439024390244,0.43902439024390244,0.0,0.43902439024390244,0.43902439024390244,0.0
qwen3-8b,vlrag-6e1947eae3,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.1931818181818182,-0.023034398034398024,0.17567567567567569,0.1590909090909091,-0.016584766584766597
qwen3-8b,vlrag-6e1f48be0b,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.09411764705882353,0.1111111111111111,0.016993464052287577,0.09411764705882353,0.08333333333333334,-0.010784313725490186
qwen3-8b,vlrag-6f3e1c1e6d,single_hop,easy,boolean,1.0,1.0,0.0,0.0,0.0,0.027027027027027025,0.027027027027027025,0.0,0.027027027027027025,0.027027027027027025,0.0
qwen3-8b,vlrag-6f59bbf161,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.018348623853211007,0.018348623853211007,0.0,0.018348623853211007,0.018348623853211007,0.0
qwen3-8b,vlrag-6f87c95c3a,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.5,0.5079365079365079,0.007936507936507908,0.5,0.47619047619047616,-0.023809523809523836
qwen3-8b,vlrag-706fa99ba1,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.01923076923076923,0.014705882352941178,-0.00452488687782805,0.01923076923076923,0.014705882352941178,-0.00452488687782805
qwen3-8b,vlrag-71f687ab53,single_hop,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.4237288135593221,-0.011053795136330091,0.2782608695652174,0.2711864406779661,-0.007074428887251294
qwen3-8b,vlrag-75836911c3,citation,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.14814814814814817,0.013013013013013025,0.10810810810810811,0.14814814814814817,0.040040040040040054
qwen3-8b,vlrag-759db6ffda,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.19999999999999998,0.09937888198757765,-0.10062111801242234,0.13333333333333333,0.06211180124223603,-0.0712215320910973
qwen3-8b,vlrag-75d42961cb,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.12121212121212123,0.1444043321299639,0.023192210917842668,0.09696969696969697,0.11552346570397112,0.018553768734274154
qwen3-8b,vlrag-778533a41c,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.038461538461538464,0.044444444444444446,0.0059829059829059825,0.038461538461538464,0.044444444444444446,0.0059829059829059825
qwen3-8b,vlrag-77991beb60,single_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.5,0.11240310077519378,0.3875968992248062,0.2962962962962963,-0.09130060292850994
qwen3-8b,vlrag-77f787f8c6,citation,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.13559322033898305,0.09523809523809523,-0.04035512510088782,0.13559322033898305,0.09523809523809523,-0.04035512510088782
qwen3-8b,vlrag-796eb8f064,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.0
qwen3-8b,vlrag-7a875999b1,single_hop,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.02173913043478261,0.01941747572815534,-0.00232165470662727,0.02173913043478261,0.01941747572815534,-0.00232165470662727
qwen3-8b,vlrag-7b5c94943d,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.27272727272727276,0.3103448275862069,0.037617554858934144,0.24242424242424243,0.18965517241379307,-0.052769070010449365
qwen3-8b,vlrag-7bd0cf9e12,citation,easy,abstractive,0.0,0.0,0.0,0.0,0.0,0.2545454545454546,0.3283582089552239,0.07381275440976931,0.21818181818181817,0.29850746268656714,0.08032564450474897
qwen3-8b,vlrag-7dfba1ade4,multi_hop,medium,abstractive,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.23829787234042557,0.024012158054711297,0.13636363636363635,0.15319148936170215,0.0168278529980658
qwen3-8b,vlrag-7e401112f7,single_hop,medium,abstractive,1.0,1.0,0.0,0.0,0.0,0.22315789473684208,0.18027210884353742,-0.04288578589330466,0.18947368421052635,0.15306122448979592,-0.03641245972073043
qwen3-8b,vlrag-80122c1752,single_hop,easy,extractive,1.0,1.0,0.0,0.0,0.0,0.4375,0.4835164835164835,0.04601648351648352,0.4375,0.28571428571428564,-0.15178571428571436
qwen3-8b,vlrag-81439311e2,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.20512820512820512,0.0,0.20512820512820512,0.20512820512820512,0.0
qwen3-8b,vlrag-824f821daf,citation,easy,abstractive,1.0,1.0,0.0,0.0,0.0,0.1787709497206704,0.1787709497206704,0.0,0.1340782122905028,0.1340782122905028,0.0
qwen3-8b,vlrag-828b3b9210,single_hop,easy,extractive,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744
qwen3-8b,vlrag-8292dad830,citation,easy,boolean,1.0,1.0,1.0,1.0,0.0,0.05882352941176471,0.03571428571428572,-0.023109243697478993,0.05882352941176471,0.03571428571428572,-0.023109243697478993
qwen3-8b,vlrag-83685e1762,multi_hop,medium,boolean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen3-8b,vlrag-83fbd6bd48,single_hop,easy,boolean,0.0,0.0,1.0,1.0,0.0,0.014598540145985401,0.014705882352941178,0.00010734220695577702,0.014598540145985401,0.014705882352941178,0.00010734220695577702
qwen3-8b,vlrag-854a4250d8,cross_document,medium,abstractive,0.2,0.2,0.0,0.0,0.0,0.4878048780487805,0.4878048780487805,0.0,0.4878048780487805,0.4878048780487805,0.0
qwen3-8b,vlrag-8716fdf2a9,single_hop,easy,boolean,0.6666666666666666,0.6666666666666666,1.0,0.0,-1.0,0.038461538461538464,0.037037037037037035,-0.0014245014245014287,0.038461538461538464,0.037037037037037035,-0.0014245014245014287
